,name,skin_tone,gender,age,cluster
743,train/TRAIN11479.png,monk_4,male,0_17,1
747,train/TRAIN11490.png,monk_7,male,0_17,6
748,train/TRAIN11497.png,monk_7,male,18_30,6
749,train/TRAIN11498.png,monk_6,male,18_30,0
750,train/TRAIN11499.png,monk_3,male,18_30,6
753,train/TRAIN11503.png,monk_7,male,31_60,1
754,train/TRAIN11510.png,monk_10,male,0_17,2
755,train/TRAIN11514.png,monk_9,male,0_17,1
756,train/TRAIN11515.png,monk_3,male,61_100,3
757,train/TRAIN11519.png,monk_5,male,0_17,2
759,train/TRAIN11530.png,monk_2,male,18_30,6
760,train/TRAIN11532.png,monk_8,male,31_60,1
764,train/TRAIN11547.png,monk_7,male,61_100,2
767,train/TRAIN11553.png,monk_7,male,31_60,1
768,train/TRAIN11554.png,monk_1,male,18_30,1
770,train/TRAIN11557.png,monk_5,male,0_17,6
773,train/TRAIN11575.png,monk_4,male,0_17,7
774,train/TRAIN11577.png,monk_4,male,0_17,2
776,train/TRAIN11590.png,monk_7,male,18_30,6
779,train/TRAIN11611.png,monk_2,male,18_30,6
780,train/TRAIN11617.png,monk_1,male,0_17,2
781,train/TRAIN1162.png,monk_3,male,31_60,6
782,train/TRAIN11625.png,monk_3,male,0_17,1
783,train/TRAIN11634.png,monk_6,male,31_60,2
785,train/TRAIN11639.png,monk_3,male,31_60,2
786,train/TRAIN11645.png,monk_4,male,0_17,1
787,train/TRAIN11646.png,monk_5,male,0_17,2
788,train/TRAIN11648.png,monk_2,male,18_30,1
790,train/TRAIN11659.png,monk_3,male,0_17,1
791,train/TRAIN11661.png,monk_4,male,0_17,2
792,train/TRAIN11667.png,monk_3,male,18_30,2
795,train/TRAIN11676.png,monk_3,male,18_30,1
797,train/TRAIN11679.png,monk_6,male,31_60,2
798,train/TRAIN11689.png,monk_2,male,61_100,1
799,train/TRAIN1169.png,monk_5,male,0_17,6
801,train/TRAIN11692.png,monk_2,male,0_17,2
802,train/TRAIN11694.png,monk_9,male,0_17,1
803,train/TRAIN11698.png,monk_9,male,61_100,3
805,train/TRAIN1170.png,monk_4,male,18_30,1
806,train/TRAIN11701.png,monk_2,male,0_17,2
807,train/TRAIN11706.png,monk_4,male,31_60,1
808,train/TRAIN11707.png,monk_4,male,31_60,1
809,train/TRAIN11712.png,monk_7,male,18_30,1
810,train/TRAIN11714.png,monk_3,male,18_30,1
811,train/TRAIN1172.png,monk_5,male,31_60,1
812,train/TRAIN11722.png,monk_3,male,0_17,1
813,train/TRAIN11731.png,monk_1,male,0_17,3
817,train/TRAIN11742.png,monk_4,male,0_17,7
818,train/TRAIN11743.png,monk_5,male,31_60,1
820,train/TRAIN11749.png,monk_5,male,61_100,3
821,train/TRAIN11751.png,monk_4,male,18_30,1
822,train/TRAIN1176.png,monk_7,male,31_60,3
823,train/TRAIN11760.png,monk_4,male,18_30,1
824,train/TRAIN11763.png,monk_2,male,18_30,1
825,train/TRAIN11764.png,monk_5,male,18_30,2
826,train/TRAIN11767.png,monk_4,male,61_100,1
827,train/TRAIN11770.png,monk_2,male,0_17,1
828,train/TRAIN11772.png,monk_3,male,18_30,1
830,train/TRAIN11775.png,monk_3,male,0_17,1
832,train/TRAIN11780.png,monk_2,male,31_60,1
835,train/TRAIN11792.png,monk_5,male,18_30,1
836,train/TRAIN11797.png,monk_5,male,0_17,1
837,train/TRAIN11798.png,monk_3,male,18_30,6
838,train/TRAIN11800.png,monk_4,male,0_17,6
839,train/TRAIN11804.png,monk_9,male,18_30,3
840,train/TRAIN11809.png,monk_3,male,18_30,3
841,train/TRAIN11812.png,monk_7,male,18_30,1
842,train/TRAIN11813.png,monk_4,male,0_17,1
844,train/TRAIN11834.png,monk_7,male,31_60,1
846,train/TRAIN11839.png,monk_8,male,31_60,1
849,train/TRAIN1185.png,monk_8,male,0_17,2
850,train/TRAIN11851.png,monk_4,male,31_60,0
851,train/TRAIN11854.png,monk_3,male,18_30,6
852,train/TRAIN11857.png,monk_4,male,61_100,2
855,train/TRAIN11863.png,monk_5,male,0_17,3
856,train/TRAIN11869.png,monk_3,male,18_30,1
857,train/TRAIN1187.png,monk_2,male,0_17,1
859,train/TRAIN11873.png,monk_2,male,0_17,1
861,train/TRAIN11875.png,monk_3,male,18_30,2
862,train/TRAIN11880.png,monk_6,male,18_30,2
864,train/TRAIN11886.png,monk_9,male,0_17,1
865,train/TRAIN1189.png,monk_8,male,31_60,2
866,train/TRAIN11890.png,monk_6,male,18_30,1
867,train/TRAIN11891.png,monk_5,male,0_17,6
868,train/TRAIN11896.png,monk_2,male,0_17,7
869,train/TRAIN11897.png,monk_3,male,61_100,1
870,train/TRAIN11898.png,monk_8,male,18_30,2
871,train/TRAIN11900.png,monk_1,male,0_17,1
873,train/TRAIN1192.png,monk_2,male,18_30,1
874,train/TRAIN11921.png,monk_3,male,0_17,1
876,train/TRAIN11923.png,monk_5,male,31_60,1
877,train/TRAIN11930.png,monk_7,male,31_60,1
878,train/TRAIN11932.png,monk_7,male,31_60,0
879,train/TRAIN11933.png,monk_1,male,0_17,1
881,train/TRAIN11936.png,monk_4,male,0_17,2
882,train/TRAIN11942.png,monk_3,male,18_30,1
884,train/TRAIN11956.png,monk_7,male,18_30,1
886,train/TRAIN11959.png,monk_4,male,18_30,2
887,train/TRAIN1196.png,monk_3,male,18_30,8
889,train/TRAIN11962.png,monk_6,male,18_30,1
890,train/TRAIN11967.png,monk_8,male,31_60,2
891,train/TRAIN11970.png,monk_4,male,0_17,3
892,train/TRAIN11972.png,monk_5,male,31_60,2
893,train/TRAIN11977.png,monk_4,male,18_30,1
894,train/TRAIN11978.png,monk_8,male,18_30,2
897,train/TRAIN11989.png,monk_5,male,18_30,1
898,train/TRAIN11993.png,monk_6,male,31_60,3
899,train/TRAIN12000.png,monk_4,male,0_17,1
900,train/TRAIN12001.png,monk_4,male,0_17,1
902,train/TRAIN12016.png,monk_7,male,18_30,2
903,train/TRAIN12018.png,monk_5,male,18_30,2
904,train/TRAIN12023.png,monk_2,male,18_30,8
905,train/TRAIN12025.png,monk_1,male,0_17,7
906,train/TRAIN12026.png,monk_4,male,31_60,3
907,train/TRAIN1203.png,monk_6,male,18_30,2
908,train/TRAIN12034.png,monk_5,male,31_60,1
909,train/TRAIN12038.png,monk_5,male,0_17,1
911,train/TRAIN12040.png,monk_3,male,18_30,1
912,train/TRAIN12042.png,monk_3,male,61_100,3
913,train/TRAIN12045.png,monk_8,male,18_30,1
914,train/TRAIN12047.png,monk_7,male,18_30,2
915,train/TRAIN12057.png,monk_3,male,0_17,1
916,train/TRAIN12065.png,monk_5,male,31_60,2
917,train/TRAIN12086.png,monk_5,male,0_17,1
918,train/TRAIN1209.png,monk_10,male,18_30,6
919,train/TRAIN12092.png,monk_6,male,31_60,1
921,train/TRAIN12096.png,monk_3,male,18_30,2
923,train/TRAIN12102.png,monk_6,male,31_60,1
924,train/TRAIN12105.png,monk_5,male,31_60,1
925,train/TRAIN12110.png,monk_7,male,18_30,1
926,train/TRAIN12113.png,monk_1,male,0_17,6
927,train/TRAIN12116.png,monk_3,male,0_17,1
928,train/TRAIN12118.png,monk_8,male,31_60,1
929,train/TRAIN1212.png,monk_2,male,18_30,8
930,train/TRAIN12122.png,monk_5,male,0_17,1
931,train/TRAIN12123.png,monk_9,male,18_30,2
932,train/TRAIN12131.png,monk_3,male,18_30,0
934,train/TRAIN12135.png,monk_2,male,18_30,1
937,train/TRAIN1215.png,monk_1,male,0_17,1
938,train/TRAIN12155.png,monk_5,male,31_60,1
939,train/TRAIN12156.png,monk_1,male,0_17,1
940,train/TRAIN12157.png,monk_5,male,0_17,6
941,train/TRAIN12160.png,monk_4,male,31_60,2
942,train/TRAIN12164.png,monk_8,male,18_30,6
943,train/TRAIN12166.png,monk_6,male,31_60,1
944,train/TRAIN12167.png,monk_8,male,31_60,1
945,train/TRAIN12169.png,monk_6,male,18_30,6
947,train/TRAIN12171.png,monk_3,male,31_60,6
948,train/TRAIN12173.png,monk_5,male,18_30,2
949,train/TRAIN12174.png,monk_3,male,18_30,1
950,train/TRAIN12175.png,monk_5,male,0_17,1
951,train/TRAIN12179.png,monk_2,male,18_30,8
952,train/TRAIN12192.png,monk_8,male,31_60,1
954,train/TRAIN1220.png,monk_8,male,18_30,1
955,train/TRAIN12203.png,monk_5,male,18_30,2
956,train/TRAIN12208.png,monk_5,male,31_60,2
958,train/TRAIN12225.png,monk_4,male,31_60,3
959,train/TRAIN12227.png,monk_6,male,18_30,2
960,train/TRAIN12237.png,monk_5,male,31_60,2
961,train/TRAIN12238.png,monk_4,male,18_30,6
962,train/TRAIN12243.png,monk_6,male,31_60,2
963,train/TRAIN12247.png,monk_5,male,0_17,1
964,train/TRAIN12249.png,monk_9,male,18_30,6
966,train/TRAIN12255.png,monk_4,male,18_30,2
967,train/TRAIN12256.png,monk_3,male,18_30,1
968,train/TRAIN12261.png,monk_8,male,31_60,3
969,train/TRAIN12264.png,monk_2,male,31_60,2
971,train/TRAIN12273.png,monk_4,male,18_30,1
972,train/TRAIN12275.png,monk_3,male,18_30,2
973,train/TRAIN12278.png,monk_5,male,31_60,1
978,train/TRAIN1263.png,monk_2,male,18_30,2
980,train/TRAIN1274.png,monk_5,male,18_30,8
981,train/TRAIN1278.png,monk_2,male,0_17,1
983,train/TRAIN1280.png,monk_5,male,0_17,1
984,train/TRAIN1283.png,monk_5,male,31_60,1
986,train/TRAIN1287.png,monk_3,male,31_60,1
987,train/TRAIN1288.png,monk_3,male,18_30,1
989,train/TRAIN1292.png,monk_3,male,0_17,1
990,train/TRAIN1293.png,monk_4,male,31_60,6
996,train/TRAIN1314.png,monk_8,male,0_17,1
997,train/TRAIN1317.png,monk_3,male,0_17,2
998,train/TRAIN1325.png,monk_7,male,0_17,2
999,train/TRAIN1327.png,monk_5,male,31_60,1
1000,train/TRAIN1329.png,monk_5,male,0_17,2
1002,train/TRAIN1348.png,monk_4,male,0_17,1
1003,train/TRAIN1354.png,monk_5,male,31_60,6
1004,train/TRAIN1356.png,monk_5,male,18_30,6
1005,train/TRAIN1357.png,monk_4,male,0_17,2
1006,train/TRAIN1362.png,monk_6,male,0_17,1
1007,train/TRAIN1364.png,monk_5,male,61_100,2
1009,train/TRAIN1370.png,monk_8,male,31_60,2
1010,train/TRAIN1372.png,monk_5,male,18_30,1
1011,train/TRAIN1377.png,monk_5,male,18_30,1
1012,train/TRAIN1378.png,monk_2,male,18_30,2
1014,train/TRAIN1381.png,monk_3,male,18_30,2
1017,train/TRAIN1392.png,monk_4,male,18_30,2
1018,train/TRAIN1397.png,monk_5,male,31_60,2
1019,train/TRAIN1400.png,monk_4,male,0_17,2
1020,train/TRAIN1407.png,monk_8,male,61_100,3
1022,train/TRAIN1410.png,monk_6,male,18_30,0
1023,train/TRAIN1412.png,monk_1,male,0_17,7
1024,train/TRAIN1415.png,monk_4,male,31_60,1
1025,train/TRAIN1416.png,monk_3,male,61_100,2
1026,train/TRAIN1417.png,monk_9,male,31_60,2
1027,train/TRAIN1423.png,monk_2,male,18_30,8
1028,train/TRAIN1424.png,monk_6,male,0_17,2
1030,train/TRAIN1436.png,monk_6,male,0_17,1
1033,train/TRAIN1445.png,monk_5,male,0_17,2
1034,train/TRAIN1447.png,monk_2,male,18_30,2
1035,train/TRAIN1449.png,monk_7,male,0_17,2
1036,train/TRAIN1450.png,monk_8,male,31_60,1
1037,train/TRAIN1451.png,monk_2,male,61_100,0
1038,train/TRAIN1461.png,monk_1,male,18_30,2
1039,train/TRAIN1462.png,monk_3,male,31_60,2
1040,train/TRAIN1464.png,monk_7,male,0_17,1
1041,train/TRAIN1467.png,monk_7,male,18_30,6
1042,train/TRAIN1468.png,monk_7,male,0_17,6
1043,train/TRAIN1473.png,monk_4,male,18_30,1
1044,train/TRAIN1474.png,monk_3,male,31_60,2
1045,train/TRAIN1476.png,monk_2,male,18_30,6
1046,train/TRAIN1482.png,monk_6,male,0_17,3
1047,train/TRAIN1484.png,monk_2,male,18_30,2
1048,train/TRAIN1485.png,monk_2,male,0_17,8
1049,train/TRAIN1499.png,monk_6,male,18_30,1
1050,train/TRAIN1502.png,monk_9,male,31_60,1
1051,train/TRAIN1503.png,monk_7,male,18_30,2
1052,train/TRAIN1515.png,monk_8,male,18_30,2
1053,train/TRAIN1519.png,monk_1,male,18_30,1
1054,train/TRAIN1520.png,monk_4,male,18_30,6
1055,train/TRAIN1522.png,monk_2,male,0_17,2
1057,train/TRAIN1526.png,monk_5,male,0_17,6
1058,train/TRAIN1527.png,monk_3,male,18_30,3
1060,train/TRAIN1529.png,monk_2,male,0_17,2
1062,train/TRAIN1534.png,monk_3,male,31_60,3
1063,train/TRAIN1535.png,monk_3,male,31_60,1
1064,train/TRAIN1541.png,monk_3,male,0_17,7
1065,train/TRAIN1544.png,monk_5,male,31_60,2
1066,train/TRAIN1546.png,monk_6,male,18_30,1
1068,train/TRAIN1552.png,monk_4,male,31_60,6
1069,train/TRAIN1553.png,monk_8,male,0_17,6
1070,train/TRAIN1554.png,monk_6,male,31_60,2
1071,train/TRAIN1559.png,monk_6,male,0_17,1
1073,train/TRAIN1564.png,monk_6,male,31_60,2
1074,train/TRAIN1567.png,monk_2,male,0_17,1
1075,train/TRAIN1569.png,monk_7,male,18_30,1
1076,train/TRAIN1573.png,monk_5,male,0_17,1
1077,train/TRAIN1587.png,monk_3,male,18_30,2
1079,train/TRAIN1596.png,monk_8,male,18_30,2
1080,train/TRAIN1603.png,monk_4,male,0_17,2
1083,train/TRAIN1611.png,monk_9,male,18_30,1
1087,train/TRAIN1628.png,monk_7,male,0_17,2
1091,train/TRAIN1641.png,monk_2,male,18_30,2
1094,train/TRAIN1652.png,monk_9,male,0_17,1
1096,train/TRAIN1654.png,monk_2,male,0_17,7
1097,train/TRAIN1656.png,monk_4,male,31_60,3
1099,train/TRAIN1666.png,monk_7,male,31_60,1
1102,train/TRAIN1672.png,monk_1,male,0_17,1
1103,train/TRAIN1673.png,monk_4,male,31_60,1
1104,train/TRAIN1676.png,monk_3,male,0_17,6
1105,train/TRAIN1677.png,monk_3,male,31_60,6
1111,train/TRAIN1700.png,monk_5,male,18_30,2
1113,train/TRAIN1708.png,monk_2,male,18_30,0
1114,train/TRAIN1711.png,monk_1,male,18_30,1
1115,train/TRAIN1715.png,monk_2,male,18_30,2
1116,train/TRAIN1721.png,monk_6,male,31_60,6
1118,train/TRAIN1727.png,monk_2,male,0_17,1
1119,train/TRAIN1737.png,monk_4,male,31_60,2
1120,train/TRAIN1738.png,monk_6,male,61_100,6
1121,train/TRAIN1741.png,monk_10,male,18_30,2
1122,train/TRAIN1748.png,monk_4,male,18_30,2
1124,train/TRAIN1751.png,monk_7,male,18_30,2
1125,train/TRAIN1752.png,monk_4,male,18_30,1
1126,train/TRAIN1756.png,monk_5,male,31_60,2
1128,train/TRAIN1767.png,monk_6,male,18_30,1
1129,train/TRAIN1770.png,monk_8,male,0_17,6
1130,train/TRAIN1774.png,monk_7,male,18_30,6
1132,train/TRAIN1788.png,monk_4,male,18_30,1
1133,train/TRAIN1790.png,monk_1,male,0_17,1
1135,train/TRAIN1797.png,monk_7,male,0_17,1
1136,train/TRAIN1799.png,monk_5,male,61_100,1
1139,train/TRAIN1811.png,monk_2,male,18_30,0
1140,train/TRAIN1813.png,monk_3,male,31_60,1
1141,train/TRAIN1817.png,monk_3,male,31_60,6
1142,train/TRAIN1824.png,monk_2,male,18_30,6
1144,train/TRAIN1831.png,monk_7,male,31_60,2
1145,train/TRAIN1840.png,monk_5,male,31_60,2
1146,train/TRAIN1849.png,monk_5,male,0_17,3
1147,train/TRAIN1850.png,monk_1,male,0_17,1
1150,train/TRAIN1858.png,monk_8,male,0_17,1
1151,train/TRAIN1859.png,monk_4,male,0_17,7
1152,train/TRAIN1860.png,monk_4,male,18_30,2
1153,train/TRAIN1861.png,monk_3,male,31_60,6
1154,train/TRAIN1863.png,monk_6,male,18_30,1
1155,train/TRAIN1867.png,monk_6,male,18_30,2
1157,train/TRAIN1869.png,monk_3,male,0_17,1
1158,train/TRAIN1871.png,monk_3,male,18_30,8
1159,train/TRAIN1874.png,monk_7,male,61_100,1
1160,train/TRAIN1878.png,monk_8,male,18_30,6
1161,train/TRAIN1881.png,monk_2,male,61_100,2
1162,train/TRAIN1882.png,monk_5,male,0_17,8
1164,train/TRAIN1893.png,monk_3,male,31_60,3
1165,train/TRAIN1894.png,monk_6,male,0_17,2
1166,train/TRAIN1897.png,monk_4,male,0_17,6
1168,train/TRAIN1900.png,monk_3,male,18_30,1
1169,train/TRAIN1903.png,monk_7,male,18_30,5
1171,train/TRAIN1909.png,monk_5,male,31_60,3
1172,train/TRAIN1910.png,monk_3,male,18_30,5
1173,train/TRAIN1912.png,monk_2,male,0_17,1
1175,train/TRAIN1914.png,monk_7,male,18_30,6
1176,train/TRAIN1919.png,monk_2,male,0_17,7
1177,train/TRAIN1924.png,monk_2,male,18_30,1
1179,train/TRAIN1926.png,monk_1,male,0_17,2
1180,train/TRAIN1928.png,monk_3,male,18_30,1
1182,train/TRAIN1936.png,monk_3,male,18_30,3
1183,train/TRAIN1938.png,monk_2,male,31_60,1
1185,train/TRAIN1944.png,monk_6,male,31_60,1
1186,train/TRAIN1946.png,monk_7,male,31_60,2
1187,train/TRAIN1947.png,monk_2,male,18_30,1
1189,train/TRAIN1951.png,monk_5,male,18_30,1
1190,train/TRAIN1955.png,monk_7,male,18_30,1
1191,train/TRAIN1956.png,monk_2,male,0_17,1
1193,train/TRAIN1966.png,monk_3,male,0_17,1
1194,train/TRAIN1973.png,monk_9,male,31_60,2
1195,train/TRAIN1974.png,monk_5,male,18_30,1
1196,train/TRAIN1975.png,monk_2,male,31_60,1
1197,train/TRAIN1977.png,monk_8,male,0_17,6
1199,train/TRAIN1982.png,monk_3,male,18_30,1
1200,train/TRAIN1987.png,monk_7,male,31_60,2
1201,train/TRAIN1988.png,monk_1,male,18_30,3
1202,train/TRAIN1991.png,monk_8,male,18_30,2
1203,train/TRAIN1996.png,monk_4,male,0_17,1
1205,train/TRAIN1999.png,monk_6,male,61_100,1
1207,train/TRAIN2003.png,monk_8,male,18_30,1
1208,train/TRAIN2010.png,monk_3,male,0_17,1
1209,train/TRAIN2011.png,monk_5,male,31_60,1
1211,train/TRAIN2031.png,monk_2,male,18_30,8
1212,train/TRAIN2040.png,monk_4,male,0_17,1
1213,train/TRAIN2041.png,monk_3,male,18_30,1
1214,train/TRAIN2045.png,monk_3,male,18_30,2
1219,train/TRAIN2053.png,monk_4,male,0_17,2
1220,train/TRAIN2061.png,monk_2,male,18_30,6
1221,train/TRAIN2063.png,monk_7,male,18_30,1
1224,train/TRAIN2070.png,monk_2,male,61_100,0
1226,train/TRAIN2072.png,monk_1,male,18_30,1
1227,train/TRAIN2073.png,monk_3,male,31_60,6
1228,train/TRAIN2077.png,monk_5,male,0_17,2
1230,train/TRAIN2092.png,monk_3,male,18_30,2
1231,train/TRAIN2095.png,monk_3,male,31_60,1
1232,train/TRAIN2096.png,monk_7,male,18_30,3
1233,train/TRAIN2097.png,monk_4,male,0_17,3
1234,train/TRAIN2099.png,monk_7,male,61_100,1
1235,train/TRAIN2100.png,monk_4,male,31_60,3
1236,train/TRAIN2101.png,monk_4,male,31_60,3
1238,train/TRAIN2114.png,monk_4,male,61_100,2
1239,train/TRAIN2118.png,monk_7,male,31_60,2
1240,train/TRAIN2126.png,monk_6,male,18_30,1
1241,train/TRAIN2129.png,monk_2,male,18_30,8
1242,train/TRAIN2132.png,monk_7,male,0_17,2
1243,train/TRAIN2134.png,monk_7,male,18_30,1
1247,train/TRAIN2153.png,monk_2,male,18_30,1
1248,train/TRAIN2155.png,monk_2,male,18_30,1
1251,train/TRAIN2169.png,monk_2,male,31_60,6
1252,train/TRAIN2171.png,monk_8,male,18_30,1
1253,train/TRAIN2172.png,monk_2,male,0_17,3
1254,train/TRAIN2182.png,monk_5,male,31_60,6
1255,train/TRAIN2187.png,monk_7,male,31_60,2
1258,train/TRAIN2197.png,monk_3,male,31_60,1
1261,train/TRAIN2206.png,monk_6,male,0_17,1
1262,train/TRAIN2207.png,monk_2,male,0_17,2
1263,train/TRAIN2213.png,monk_6,male,31_60,1
1264,train/TRAIN2217.png,monk_7,male,31_60,2
1265,train/TRAIN2223.png,monk_5,male,18_30,6
1266,train/TRAIN2225.png,monk_6,male,31_60,1
1267,train/TRAIN2226.png,monk_8,male,0_17,2
1268,train/TRAIN2229.png,monk_9,male,31_60,2
1269,train/TRAIN2230.png,monk_5,male,18_30,2
1270,train/TRAIN2235.png,monk_2,male,0_17,7
1271,train/TRAIN2242.png,monk_9,male,31_60,1
1273,train/TRAIN2251.png,monk_2,male,0_17,7
1274,train/TRAIN2256.png,monk_8,male,31_60,1
1275,train/TRAIN2263.png,monk_9,male,0_17,2
1277,train/TRAIN2266.png,monk_7,male,18_30,8
1278,train/TRAIN2269.png,monk_10,male,18_30,2
1279,train/TRAIN2272.png,monk_4,male,31_60,1
1280,train/TRAIN2275.png,monk_8,male,0_17,1
1282,train/TRAIN2280.png,monk_5,male,31_60,1
1283,train/TRAIN2281.png,monk_5,male,31_60,2
1284,train/TRAIN2284.png,monk_6,male,31_60,1
1285,train/TRAIN2286.png,monk_3,male,0_17,2
1286,train/TRAIN2292.png,monk_5,male,18_30,1
1288,train/TRAIN2296.png,monk_4,male,31_60,1
1289,train/TRAIN2297.png,monk_8,male,31_60,3
1290,train/TRAIN2300.png,monk_10,male,0_17,2
1291,train/TRAIN2304.png,monk_7,male,31_60,3
1292,train/TRAIN2305.png,monk_8,male,31_60,1
1293,train/TRAIN2309.png,monk_3,male,0_17,2
1294,train/TRAIN2313.png,monk_3,male,18_30,1
1295,train/TRAIN2320.png,monk_7,male,18_30,1
1296,train/TRAIN2321.png,monk_10,male,0_17,6
1299,train/TRAIN2329.png,monk_2,male,0_17,2
1300,train/TRAIN2331.png,monk_6,male,18_30,1
1302,train/TRAIN2354.png,monk_5,male,31_60,6
1306,train/TRAIN2374.png,monk_6,male,0_17,1
1307,train/TRAIN2378.png,monk_4,male,0_17,1
1310,train/TRAIN2387.png,monk_7,male,0_17,1
1312,train/TRAIN2397.png,monk_8,male,31_60,1
1313,train/TRAIN2398.png,monk_2,male,0_17,2
1314,train/TRAIN2402.png,monk_7,male,18_30,5
1316,train/TRAIN2411.png,monk_9,male,31_60,1
1317,train/TRAIN2418.png,monk_5,male,18_30,1
1322,train/TRAIN2431.png,monk_5,male,0_17,1
1324,train/TRAIN2437.png,monk_5,male,0_17,7
1325,train/TRAIN2445.png,monk_2,male,0_17,2
1326,train/TRAIN2448.png,monk_5,male,0_17,8
1328,train/TRAIN2462.png,monk_5,male,31_60,2
1331,train/TRAIN2488.png,monk_10,male,0_17,1
1334,train/TRAIN2497.png,monk_7,male,31_60,1
1335,train/TRAIN2499.png,monk_6,male,31_60,0
1336,train/TRAIN2501.png,monk_4,male,18_30,6
1339,train/TRAIN2508.png,monk_1,male,0_17,1
1340,train/TRAIN2509.png,monk_9,male,0_17,1
1341,train/TRAIN2510.png,monk_5,male,18_30,8
1342,train/TRAIN2515.png,monk_7,male,31_60,1
1343,train/TRAIN2518.png,monk_4,male,31_60,1
1345,train/TRAIN2524.png,monk_7,male,31_60,2
1346,train/TRAIN2528.png,monk_2,male,18_30,2
1347,train/TRAIN2533.png,monk_10,male,0_17,2
1350,train/TRAIN2542.png,monk_7,male,18_30,1
1351,train/TRAIN2544.png,monk_3,male,18_30,2
1353,train/TRAIN2548.png,monk_3,male,31_60,3
1354,train/TRAIN2549.png,monk_7,male,31_60,1
1355,train/TRAIN2550.png,monk_6,male,31_60,2
1356,train/TRAIN2553.png,monk_4,male,0_17,2
1357,train/TRAIN2555.png,monk_1,male,0_17,7
1359,train/TRAIN2567.png,monk_5,male,0_17,2
1361,train/TRAIN2571.png,monk_2,male,18_30,6
1363,train/TRAIN2575.png,monk_4,male,31_60,1
1364,train/TRAIN2594.png,monk_4,male,18_30,6
1365,train/TRAIN2603.png,monk_2,male,0_17,1
1367,train/TRAIN2606.png,monk_6,male,31_60,2
1368,train/TRAIN2617.png,monk_6,male,18_30,1
1369,train/TRAIN2624.png,monk_4,male,31_60,3
1371,train/TRAIN2636.png,monk_5,male,18_30,1
1372,train/TRAIN2637.png,monk_3,male,0_17,2
1373,train/TRAIN2639.png,monk_5,male,31_60,1
1374,train/TRAIN2641.png,monk_4,male,31_60,3
1375,train/TRAIN2643.png,monk_8,male,18_30,1
1377,train/TRAIN2646.png,monk_1,male,18_30,1
1378,train/TRAIN2653.png,monk_1,male,0_17,7
1379,train/TRAIN2654.png,monk_8,male,18_30,2
1380,train/TRAIN2656.png,monk_8,male,31_60,1
1381,train/TRAIN2661.png,monk_4,male,0_17,6
1382,train/TRAIN2663.png,monk_7,male,31_60,2
1384,train/TRAIN2670.png,monk_5,male,18_30,8
1385,train/TRAIN2671.png,monk_3,male,0_17,2
1389,train/TRAIN2683.png,monk_3,male,0_17,7
1390,train/TRAIN2690.png,monk_3,male,31_60,1
1391,train/TRAIN2694.png,monk_6,male,18_30,3
1393,train/TRAIN2700.png,monk_5,male,31_60,6
1394,train/TRAIN2706.png,monk_8,male,18_30,1
1397,train/TRAIN2718.png,monk_2,male,61_100,1
1399,train/TRAIN2721.png,monk_3,male,31_60,6
1400,train/TRAIN2723.png,monk_2,male,31_60,2
1401,train/TRAIN2724.png,monk_4,male,31_60,0
1402,train/TRAIN2726.png,monk_6,male,31_60,1
1403,train/TRAIN2729.png,monk_8,male,31_60,6
1404,train/TRAIN2730.png,monk_3,male,0_17,1
1405,train/TRAIN2733.png,monk_7,male,0_17,1
1406,train/TRAIN2735.png,monk_5,male,18_30,1
1409,train/TRAIN2741.png,monk_10,male,18_30,2
1410,train/TRAIN2743.png,monk_7,male,18_30,0
1411,train/TRAIN2746.png,monk_4,male,31_60,2
1412,train/TRAIN2750.png,monk_9,male,31_60,6
1414,train/TRAIN2756.png,monk_5,male,18_30,6
1415,train/TRAIN2761.png,monk_5,male,31_60,1
1416,train/TRAIN2763.png,monk_4,male,31_60,3
1417,train/TRAIN2765.png,monk_1,male,18_30,6
1418,train/TRAIN2767.png,monk_4,male,18_30,2
1419,train/TRAIN2776.png,monk_3,male,61_100,2
1421,train/TRAIN2780.png,monk_4,male,31_60,2
1422,train/TRAIN2781.png,monk_3,male,18_30,2
1424,train/TRAIN2784.png,monk_8,male,0_17,6
1426,train/TRAIN2793.png,monk_5,male,31_60,6
1430,train/TRAIN2812.png,monk_1,male,18_30,0
1432,train/TRAIN2815.png,monk_4,male,18_30,2
1434,train/TRAIN2819.png,monk_2,male,0_17,1
1435,train/TRAIN2823.png,monk_2,male,0_17,1
1436,train/TRAIN2825.png,monk_1,male,0_17,2
1437,train/TRAIN2828.png,monk_1,male,18_30,2
1439,train/TRAIN2833.png,monk_7,male,18_30,2
1440,train/TRAIN2840.png,monk_4,male,18_30,6
1441,train/TRAIN2842.png,monk_3,male,61_100,1
1443,train/TRAIN2853.png,monk_8,male,61_100,2
1444,train/TRAIN2854.png,monk_8,male,18_30,1
1445,train/TRAIN2862.png,monk_10,male,61_100,6
